layer,neuron,query,drop_mean,drop_zero,label
19,104,what factors contributed to allied success in africa and italy during the second world war,0,1,science
19,144,what factors contributed to allied success in africa and italy during the second world war,0,1,science
19,276,what factors contributed to allied success in africa and italy during the second world war,1,1,science
19,308,what factors contributed to allied success in africa and italy during the second world war,1,1,science
19,312,what factors contributed to allied success in africa and italy during the second world war,1,0,science
19,355,what factors contributed to allied success in africa and italy during the second world war,0,1,science
19,505,what factors contributed to allied success in africa and italy during the second world war,1,1,science
19,632,what factors contributed to allied success in africa and italy during the second world war,1,1,science
19,741,what factors contributed to allied success in africa and italy during the second world war,1,1,science
19,756,what factors contributed to allied success in africa and italy during the second world war,1,1,science
19,757,what factors contributed to allied success in africa and italy during the second world war,0,1,science
19,967,what factors contributed to allied success in africa and italy during the second world war,1,0,science
19,53,converting stereo signal to mono signal is called,0,1,science
19,56,converting stereo signal to mono signal is called,1,1,science
19,162,converting stereo signal to mono signal is called,0,1,science
19,180,converting stereo signal to mono signal is called,1,0,science
19,208,converting stereo signal to mono signal is called,0,1,science
19,235,converting stereo signal to mono signal is called,1,1,science
19,295,converting stereo signal to mono signal is called,1,1,science
19,301,converting stereo signal to mono signal is called,1,1,science
19,323,converting stereo signal to mono signal is called,0,1,science
19,437,converting stereo signal to mono signal is called,1,1,science
19,470,converting stereo signal to mono signal is called,1,1,science
19,484,converting stereo signal to mono signal is called,0,1,science
19,561,converting stereo signal to mono signal is called,1,0,science
19,717,converting stereo signal to mono signal is called,0,1,science
19,730,converting stereo signal to mono signal is called,1,1,science
19,757,converting stereo signal to mono signal is called,0,1,science
19,968,converting stereo signal to mono signal is called,0,1,science
19,973,converting stereo signal to mono signal is called,1,1,science
19,165,coldplay song i will try to fix you,1,1,entertainment
19,349,coldplay song i will try to fix you,0,1,entertainment
19,426,coldplay song i will try to fix you,0,1,entertainment
19,428,coldplay song i will try to fix you,1,1,entertainment
19,492,coldplay song i will try to fix you,0,1,entertainment
19,501,coldplay song i will try to fix you,0,1,entertainment
19,581,coldplay song i will try to fix you,0,1,entertainment
19,705,coldplay song i will try to fix you,0,1,entertainment
19,742,coldplay song i will try to fix you,1,0,entertainment
19,797,coldplay song i will try to fix you,0,1,entertainment
19,800,coldplay song i will try to fix you,0,1,entertainment
19,867,coldplay song i will try to fix you,1,1,entertainment
19,172,why did ric flair go back to wcw,1,1,entertainment
19,179,why did ric flair go back to wcw,0,1,entertainment
19,250,what did ted do to barney's sister,0,1,entertainment
19,628,what did ted do to barney's sister,1,1,entertainment
19,939,what did ted do to barney's sister,1,0,entertainment
19,7,the first political society started under british rule in india was,1,1,society
19,10,the first political society started under british rule in india was,0,1,society
19,50,the first political society started under british rule in india was,1,1,society
19,75,the first political society started under british rule in india was,1,1,society
19,85,the first political society started under british rule in india was,1,1,society
19,105,the first political society started under british rule in india was,1,1,society
19,143,the first political society started under british rule in india was,1,1,society
19,172,the first political society started under british rule in india was,0,1,society
19,174,the first political society started under british rule in india was,1,1,society
19,182,the first political society started under british rule in india was,1,1,society
19,186,the first political society started under british rule in india was,1,1,society
19,189,the first political society started under british rule in india was,1,1,society
19,211,the first political society started under british rule in india was,1,1,society
19,241,the first political society started under british rule in india was,1,1,society
19,248,the first political society started under british rule in india was,0,1,society
19,259,the first political society started under british rule in india was,0,1,society
19,273,the first political society started under british rule in india was,1,1,society
19,297,the first political society started under british rule in india was,0,1,society
19,312,the first political society started under british rule in india was,0,1,society
19,339,the first political society started under british rule in india was,1,0,society
19,349,the first political society started under british rule in india was,0,1,society
19,361,the first political society started under british rule in india was,1,1,society
19,387,the first political society started under british rule in india was,0,1,society
19,415,the first political society started under british rule in india was,0,1,society
19,446,the first political society started under british rule in india was,0,1,society
19,451,the first political society started under british rule in india was,1,1,society
19,494,the first political society started under british rule in india was,1,1,society
19,498,the first political society started under british rule in india was,1,1,society
19,531,the first political society started under british rule in india was,1,1,society
19,534,the first political society started under british rule in india was,0,1,society
19,545,the first political society started under british rule in india was,1,1,society
19,557,the first political society started under british rule in india was,1,1,society
19,603,the first political society started under british rule in india was,1,1,society
19,633,the first political society started under british rule in india was,1,1,society
19,643,the first political society started under british rule in india was,1,1,society
19,680,the first political society started under british rule in india was,1,1,society
19,724,the first political society started under british rule in india was,1,1,society
19,737,the first political society started under british rule in india was,0,1,society
19,740,the first political society started under british rule in india was,1,1,society
19,742,the first political society started under british rule in india was,1,1,society
19,744,the first political society started under british rule in india was,1,1,society
19,745,the first political society started under british rule in india was,1,1,society
19,757,the first political society started under british rule in india was,0,1,society
19,771,the first political society started under british rule in india was,1,1,society
19,781,the first political society started under british rule in india was,1,1,society
19,787,the first political society started under british rule in india was,1,1,society
19,797,the first political society started under british rule in india was,1,1,society
19,799,the first political society started under british rule in india was,1,1,society
19,809,the first political society started under british rule in india was,1,0,society
19,815,the first political society started under british rule in india was,0,1,society
19,847,the first political society started under british rule in india was,1,1,society
19,849,the first political society started under british rule in india was,0,1,society
19,864,the first political society started under british rule in india was,1,0,society
19,867,the first political society started under british rule in india was,1,1,society
19,878,the first political society started under british rule in india was,1,0,society
19,899,the first political society started under british rule in india was,1,1,society
19,910,the first political society started under british rule in india was,1,1,society
19,929,the first political society started under british rule in india was,1,1,society
19,953,the first political society started under british rule in india was,1,1,society
19,999,the first political society started under british rule in india was,0,1,society
19,5,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
19,27,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
19,38,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
19,41,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
19,64,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
19,91,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
