layer,neuron,query,drop_mean,drop_zero,label
18,148,the first political society started under british rule in india was,0,1,politics
18,218,the first political society started under british rule in india was,0,1,politics
18,279,the first political society started under british rule in india was,1,0,politics
18,339,the first political society started under british rule in india was,1,1,politics
18,373,the first political society started under british rule in india was,1,1,politics
18,455,the first political society started under british rule in india was,0,1,politics
18,475,the first political society started under british rule in india was,0,1,politics
18,552,the first political society started under british rule in india was,0,1,politics
18,565,the first political society started under british rule in india was,1,1,politics
18,604,the first political society started under british rule in india was,1,1,politics
18,661,the first political society started under british rule in india was,1,1,politics
18,680,the first political society started under british rule in india was,0,1,politics
18,698,the first political society started under british rule in india was,1,0,politics
18,708,the first political society started under british rule in india was,1,1,politics
18,750,the first political society started under british rule in india was,1,0,politics
18,783,the first political society started under british rule in india was,1,1,politics
18,787,the first political society started under british rule in india was,1,0,politics
18,797,the first political society started under british rule in india was,1,1,politics
18,799,the first political society started under british rule in india was,1,1,politics
18,833,the first political society started under british rule in india was,0,1,politics
18,847,the first political society started under british rule in india was,1,1,politics
18,889,the first political society started under british rule in india was,1,1,politics
18,929,the first political society started under british rule in india was,1,1,politics
18,998,the first political society started under british rule in india was,1,1,politics
18,1007,the first political society started under british rule in india was,1,0,politics
18,6,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,11,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,27,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,41,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
18,42,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,105,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
18,118,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
18,119,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
18,136,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
18,165,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,173,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
18,177,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,185,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,223,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
18,256,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,269,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,270,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
18,291,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,292,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,307,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
18,309,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
18,320,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
18,324,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,325,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,365,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,377,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
18,420,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,446,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,469,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
18,498,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,523,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
18,537,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
18,546,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,565,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
18,576,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
18,582,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
18,587,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,588,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,609,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
18,622,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,646,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
18,657,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
18,671,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
18,692,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,697,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
18,705,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
18,707,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
18,710,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,739,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
18,742,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
18,758,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,761,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
18,771,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
18,791,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,792,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
18,795,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,798,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,801,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,807,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
18,809,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
18,814,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,818,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,844,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
18,846,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
18,862,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
18,866,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
18,889,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
18,894,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
18,898,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
18,933,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
